Imatest,3.7, Image Sensor Colorcheck
File,vlcsnap-2020-10-19-16h52m03s769.png
Run date,19-Oct-2020 16:52:06

Zone,Gray,Pixel,Pixel/255,Px/255 ideal,Log(exp),Log(px/255),WB Err Deg,WB Err Mired,WB ERR S(HSV)
19, 1,  237.6, 0.9317, 0.9490, -0.050, -0.031,  -596,  15.5, 0.070
20, 2,  209.8, 0.8229, 0.7882, -0.230, -0.085,  -335,   8.4, 0.038
21, 3,  172.8, 0.6778, 0.6314, -0.440, -0.169,  -347,   8.7, 0.043
22, 4,   85.0, 0.3335, 0.4784, -0.700, -0.477,  -626,  16.4, 0.089
23, 5,   43.0, 0.1686, 0.3255, -1.050, -0.773,  -335,   8.4, 0.047
24, 6,    4.4, 0.0171, 0.1922, -1.500, -1.768,  -157,   3.8, 0.038

Noise columns C-F are % normalized to White - Black (1.45 density range = 233.2 pxls).  Columns M-P are % normalized to max pixel level.
A-noise and A-fstop (cols K-L) are mean of RBGY channels.
Zone,Gray,Y-noise%,R-noise%,G-noise%,B-noise%,Y-fstopN,R-fstopN,G-fstopN,B-fstop,A-noise,A-fstop,Y-noise%,R-noise%,G-noise%,B-noise%
 1,,  0.476,  0.646,  0.648,  0.902,,,,,  0.668
 2,,  0.228,  0.547,  0.411,  0.406,,,,,  0.398
 3,,  0.579,  0.619,  0.666,  0.703,,,,,  0.642
 4,,  0.203,  0.221,  0.283,  0.389,,,,,  0.274
 5,,  0.372,  0.641,  0.498,  0.953,,,,,  0.616
 6,,  0.483,  0.709,  0.749,  0.972,,,,,  0.728
 7,,  0.252,  0.806,  0.592,  0.550,,,,,  0.550
 8,,  0.286,  0.673,  0.548,  0.849,,,,,  0.589
 9,,  1.126,  1.538,  1.235,  1.307,,,,,  1.301
10,,  0.190,  0.541,  0.243,  0.239,,,,,  0.303
11,,  0.299,  0.739,  0.616,  0.663,,,,,  0.579
12,,  0.376,  0.691,  0.694,  0.793,,,,,  0.638
13,,  0.236,  0.275,  0.288,  0.516,,,,,  0.329
14,,  0.240,  0.436,  0.427,  0.415,,,,,  0.380
15,,  0.201,  0.578,  0.326,  0.344,,,,,  0.363
16,,  0.279,  0.000,  0.524,  0.512,,,,,  0.329
17,,  0.374,  1.204,  0.557,  0.927,,,,,  0.765
18,,  0.251,  0.300,  0.333,  0.880,,,,,  0.441
19, 1,  0.409,  0.401,  0.460,  0.546, -0.015, -0.015, -0.017, -0.020,  0.454, -0.017,  0.374,  0.367,  0.420,  0.499
20, 2,  0.259,  0.367,  0.430,  0.395,  0.009,  0.012,  0.014,  0.013,  0.363,  0.012,  0.237,  0.336,  0.394,  0.361
21, 3,  0.213,  0.203,  0.287,  0.343,  0.006,  0.005,  0.007,  0.009,  0.262,  0.007,  0.195,  0.186,  0.263,  0.314
22, 4,  0.251,  0.332,  0.314,  0.292,  0.011,  0.015,  0.014,  0.013,  0.297,  0.013,  0.230,  0.303,  0.287,  0.267
23, 5,  0.233,  0.224,  0.231,  0.788,  0.018,  0.018,  0.018,  0.062,  0.369,  0.029,  0.213,  0.205,  0.211,  0.721
24, 6,  0.182,  0.185,  0.187,  0.279,  0.037,  0.038,  0.038,  0.057,  0.208,  0.043,  0.166,  0.170,  0.171,  0.255

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for the 6 gray patches.  A is Average of RBGY channels.
Zone,Gray,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),A-S/N,A-SNR(dB)
19, 1,249.181,258.737,221.553,177.071, 47.930, 48.257, 46.910, 44.963,226.635, 47.015
20, 2,347.293,246.315,209.734,220.331, 50.814, 47.830, 46.433, 46.862,255.918, 47.985
21, 3,347.247,365.282,259.232,208.123, 50.813, 51.253, 48.274, 46.366,294.971, 49.176
22, 4,145.014,110.486,117.394,115.058, 43.228, 40.866, 41.393, 41.218,121.988, 41.676
23, 5, 79.163, 82.753, 80.228, 22.394, 37.970, 38.356, 38.087, 27.003, 66.135, 35.354
24, 6, 10.286, 10.110, 10.051,  6.464, 20.245, 20.095, 20.044, 16.210,  9.228, 19.149

SNR_BW (dB; RGBY), 49.6, 50.1, 50.7, 52.0,White-Black SNR (W-B density difference = 1.45), 20*log10((W-B)/(mid level (Zone 4) noise))

Zone,R-meas,G-meas,B-meas,R-ideal,G-ideal,B-ideal, L-meas,a*-meas,b*-meas,L-ideal,a*-ideal,b*-ideal, x-meas,y-meas,Y-meas, x-ideal,y-ideal,Y-ideal,Zone
 1,  0.329,  0.221,  0.144,   0.447,  0.317,  0.265,   26.36,   9.69,  17.13,   37.54,  12.02,  13.33,  0.4272, 0.3849, 0.0487,  0.3969, 0.3586, 0.0983,  1
 2,  0.886,  0.637,  0.526,   0.764,  0.580,  0.501,   72.17,  19.98,  24.02,   65.20,  14.82,  17.55,  0.4018, 0.3625, 0.4392,  0.3837, 0.3565, 0.3430,  2
 3,  0.371,  0.464,  0.624,   0.364,  0.480,  0.612,   49.44,   2.19, -24.63,   50.37,  -1.57, -21.43,  0.2468, 0.2537, 0.1795,  0.2488, 0.2662, 0.1873,  3
 4,  0.332,  0.375,  0.209,   0.355,  0.422,  0.253,   38.69, -12.08,  22.85,   43.13, -14.63,  22.12,  0.3552, 0.4376, 0.1048,  0.3433, 0.4313, 0.1324,  4
 5,  0.505,  0.502,  0.757,   0.507,  0.502,  0.691,   55.99,  15.62, -33.84,   55.34,  11.45, -25.29,  0.2535, 0.2301, 0.2391,  0.2673, 0.2520, 0.2326,  5
 6,  0.534,  0.802,  0.726,   0.382,  0.749,  0.670,   77.37, -25.73,   2.83,   71.36, -32.72,   1.64,  0.2772, 0.3556, 0.5214,  0.2605, 0.3601, 0.4271,  6
 7,  0.951,  0.532,  0.221,   0.867,  0.481,  0.187,   67.14,  35.09,  58.00,   61.37,  32.88,  55.16,  0.5056, 0.4020, 0.3682,  0.5082, 0.4032, 0.2967,  7
 8,  0.166,  0.251,  0.619,   0.277,  0.356,  0.668,   30.91,  25.25, -53.57,   40.71,  16.91, -45.09,  0.1840, 0.1360, 0.0661,  0.2090, 0.1799, 0.1169,  8
 9,  0.813,  0.318,  0.323,   0.758,  0.322,  0.382,   51.63,  50.00,  25.53,   49.86,  45.93,  13.88,  0.5016, 0.3282, 0.1982,  0.4619, 0.3099, 0.1830,  9
10,  0.188,  0.112,  0.265,   0.361,  0.225,  0.417,   14.92,  18.73, -21.12,   30.15,  24.91, -22.61,  0.2624, 0.1861, 0.0189,  0.2906, 0.2146, 0.0630, 10
11,  0.754,  0.837,  0.359,   0.629,  0.742,  0.242,   81.72, -24.11,  56.67,   72.44, -27.46,  58.47,  0.3766, 0.4729, 0.5978,  0.3770, 0.4964, 0.4431, 11
12,  0.964,  0.694,  0.269,   0.895,  0.630,  0.162,   76.96,  15.39,  62.74,   70.92,  15.58,  66.54,  0.4608, 0.4330, 0.5147,  0.4750, 0.4423, 0.4207, 12
13,  0.035,  0.105,  0.470,   0.155,  0.246,  0.576,   16.42,  32.41, -53.76,   29.62,  21.43, -49.03,  0.1616, 0.0909, 0.0218,  0.1864, 0.1438, 0.0608, 13
14,  0.280,  0.477,  0.206,   0.277,  0.588,  0.285,   46.23, -30.77,  32.21,   55.64, -40.76,  33.27,  0.3244, 0.4920, 0.1544,  0.3038, 0.4887, 0.2356, 14
15,  0.547,  0.151,  0.112,   0.681,  0.199,  0.223,   31.89,  41.92,  30.87,   40.55,  49.97,  25.46,  0.5663, 0.3422, 0.0703,  0.5361, 0.3224, 0.1159, 15
16,  1.000,  0.865,  0.306,   0.928,  0.777,  0.077,   88.62,  -2.89,  71.05,   80.98,  -1.04,  80.03,  0.4287, 0.4598, 0.7336,  0.4497, 0.4767, 0.5844, 16
17,  0.638,  0.276,  0.514,   0.738,  0.329,  0.594,   43.98,  45.40, -15.85,   51.01,  49.88, -16.93,  0.3665, 0.2373, 0.1382,  0.3672, 0.2396, 0.1927, 17
18,  0.094,  0.352,  0.536,   0.000,  0.540,  0.660,   36.49,  -2.56, -31.85,   52.12, -24.61, -26.18,  0.1993, 0.2170, 0.0927,  0.1964, 0.2687, 0.2025, 18
19,  0.950,  0.931,  0.884,   0.960,  0.962,  0.950,   93.99,  -0.49,   6.44,   96.54,  -0.69,   1.35,  0.3235, 0.3414, 0.8524,  0.3142, 0.3320, 0.9131, 19
20,  0.827,  0.826,  0.796,   0.786,  0.793,  0.793,   84.23,  -1.19,   3.76,   81.27,  -0.61,  -0.24,  0.3183, 0.3376, 0.6451,  0.3113, 0.3290, 0.5897, 20
